id;cfb_plot_num;round;day;time_visit;type_plot;observer;num_surv_5_min;species;distance_more_than_50;comment
2373;89;1;09/05/2023;07:47:00;road;Mariela;2;Mistle Thrush;TRUE;#N/A
2374;89;1;09/05/2023;07:47:00;road;Mariela;2;Eurasian Wren;FALSE;#N/A
2375;89;1;09/05/2023;07:47:00;road;Mariela;2;Great Tit;FALSE;#N/A
2376;89;1;09/05/2023;07:47:00;road;Mariela;3;Common Chiffchaff;FALSE;#N/A
2377;89;1;09/05/2023;07:47:00;road;Mariela;3;Great Tit;FALSE;#N/A
2378;89;1;09/05/2023;07:47:00;road;Mariela;3;Eurasian Blackbird;FALSE;#N/A
2379;89;1;09/05/2023;07:47:00;road;Mariela;3;Song Thrush;FALSE;#N/A
2380;89;1;09/05/2023;07:47:00;road;Mariela;3;Coal Tit;FALSE;#N/A
2381;89;1;09/05/2023;07:47:00;road;Mariela;3;European Robin;FALSE;#N/A
2382;89;1;09/05/2023;07:47:00;road;Mariela;3;Wood Pigeon;TRUE;#N/A
2383;89;1;09/05/2023;07:47:00;road;Mariela;3;Mistle Thrush;TRUE;#N/A
2384;89;1;09/05/2023;07:47:00;road;Mariela;3;Eurasian Magpie;FALSE;#N/A
2385;89;1;09/05/2023;07:47:00;road;Mariela;3;Eurasian Wren;FALSE;#N/A
2386;89;1;09/05/2023;07:47:00;road;Mariela;3;Goldfinch;FALSE;#N/A
2387;89;1;09/05/2023;07:47:00;road;Mariela;4;Common Chiffchaff;FALSE;#N/A
2388;89;1;09/05/2023;07:47:00;road;Mariela;4;Common Chiffchaff;FALSE;#N/A
2389;89;1;09/05/2023;07:47:00;road;Mariela;4;Eurasian Wren;FALSE;#N/A
2390;89;1;09/05/2023;07:47:00;road;Mariela;4;Eurasian Wren;FALSE;#N/A
2391;89;1;09/05/2023;07:47:00;road;Mariela;4;Coal Tit;FALSE;#N/A
2392;89;1;09/05/2023;07:47:00;road;Mariela;4;Great Tit;FALSE;#N/A
2393;89;1;09/05/2023;07:47:00;road;Mariela;4;Song Thrush;FALSE;#N/A
2394;89;1;09/05/2023;07:47:00;road;Mariela;4;European Robin;FALSE;#N/A
2395;89;1;09/05/2023;07:47:00;road;Mariela;4;Eurasian Magpie;FALSE;#N/A
2396;89;1;09/05/2023;07:47:00;road;Mariela;4;Firecrest;FALSE;#N/A
2397;89;1;09/05/2023;07:47:00;road;Mariela;4;Eurasian Blackbird;FALSE;#N/A
2398;89;1;09/05/2023;07:47:00;road;Mariela;4;Eurasian Blackcap;FALSE;#N/A
2399;44;1;09/05/2023;11:01:00;road;Raphael;1;European Robin;FALSE;#N/A
2400;44;1;09/05/2023;11:01:00;road;Raphael;1;European Robin;FALSE;#N/A
2401;44;1;09/05/2023;11:01:00;road;Raphael;1;Eurasian Blackbird;TRUE;#N/A
2402;44;1;09/05/2023;11:01:00;road;Raphael;1;Eurasian Blackbird;TRUE;#N/A
2403;44;1;09/05/2023;11:01:00;road;Raphael;1;Common Chaffinch;TRUE;#N/A
2404;44;1;09/05/2023;11:01:00;road;Raphael;1;Common Chaffinch;TRUE;#N/A
2405;44;1;09/05/2023;11:01:00;road;Raphael;1;Goldcrest;FALSE;#N/A
2406;44;1;09/05/2023;11:01:00;road;Raphael;1;Goldcrest;FALSE;#N/A
2407;44;1;09/05/2023;11:01:00;road;Raphael;1;Common Chiffchaff;FALSE;#N/A
2408;44;1;09/05/2023;11:01:00;road;Raphael;2;European Robin;FALSE;#N/A
2409;44;1;09/05/2023;11:01:00;road;Raphael;2;European Robin;FALSE;#N/A
2410;44;1;09/05/2023;11:01:00;road;Raphael;2;Eurasian Blackbird;TRUE;#N/A
2411;44;1;09/05/2023;11:01:00;road;Raphael;2;Eurasian Blackbird;TRUE;#N/A
2412;44;1;09/05/2023;11:01:00;road;Raphael;2;Wood Pigeon;TRUE;#N/A
2413;44;1;09/05/2023;11:01:00;road;Raphael;2;Common Chaffinch;FALSE;#N/A
2414;44;1;09/05/2023;11:01:00;road;Raphael;2;Common Chaffinch;FALSE;#N/A
2415;44;1;09/05/2023;11:01:00;road;Raphael;2;Common Chaffinch;TRUE;#N/A
2416;44;1;09/05/2023;11:01:00;road;Raphael;2;Common Chaffinch;TRUE;#N/A
2417;44;1;09/05/2023;11:01:00;road;Raphael;2;Common Chiffchaff;FALSE;#N/A
2418;44;1;09/05/2023;11:01:00;road;Raphael;2;Goldcrest;FALSE;#N/A
2419;44;1;09/05/2023;11:01:00;road;Raphael;2;Song Thrush;TRUE;#N/A
2420;44;1;09/05/2023;11:01:00;road;Raphael;2;European Robin;TRUE;#N/A
2421;44;1;09/05/2023;11:01:00;road;Raphael;2;Mistle Thrush;TRUE;#N/A
2422;44;1;09/05/2023;11:01:00;road;Raphael;3;Common Chaffinch;FALSE;#N/A
2423;44;1;09/05/2023;11:01:00;road;Raphael;3;Common Chaffinch;FALSE;#N/A
2424;44;1;09/05/2023;11:01:00;road;Raphael;3;Common Chaffinch;FALSE;#N/A
2425;44;1;09/05/2023;11:01:00;road;Raphael;3;Goldcrest;FALSE;#N/A
2426;44;1;09/05/2023;11:01:00;road;Raphael;3;Goldcrest;FALSE;#N/A
2427;44;1;09/05/2023;11:01:00;road;Raphael;3;Mistle Thrush;FALSE;#N/A
2428;44;1;09/05/2023;11:01:00;road;Raphael;3;Eurasian Blackbird;FALSE;#N/A
2429;44;1;09/05/2023;11:01:00;road;Raphael;3;Common Chaffinch;TRUE;#N/A
2430;44;1;09/05/2023;11:01:00;road;Raphael;3;Wood Pigeon;TRUE;#N/A
2431;44;1;09/05/2023;11:01:00;road;Raphael;3;Wood Pigeon;TRUE;#N/A
2432;44;1;09/05/2023;11:01:00;road;Raphael;3;Wood Pigeon;FALSE;#N/A
2433;44;1;09/05/2023;11:01:00;road;Raphael;3;Mistle Thrush;FALSE;#N/A
2434;44;1;09/05/2023;11:01:00;road;Raphael;3;European Robin;FALSE;#N/A
2435;44;1;09/05/2023;11:01:00;road;Raphael;3;Common Chiffchaff;FALSE;#N/A
2436;44;1;09/05/2023;11:01:00;road;Raphael;3;Coal Tit;FALSE;#N/A
2437;44;1;09/05/2023;11:01:00;road;Raphael;4;European Robin;FALSE;#N/A
2438;44;1;09/05/2023;11:01:00;road;Raphael;4;European Robin;FALSE;#N/A
2439;44;1;09/05/2023;11:01:00;road;Raphael;4;Coal Tit;FALSE;#N/A
2440;44;1;09/05/2023;11:01:00;road;Raphael;4;Goldcrest;FALSE;#N/A
2441;44;1;09/05/2023;11:01:00;road;Raphael;4;Goldcrest;FALSE;#N/A
2442;44;1;09/05/2023;11:01:00;road;Raphael;4;Common Chaffinch;FALSE;#N/A
2443;44;1;09/05/2023;11:01:00;road;Raphael;4;Common Chaffinch;FALSE;#N/A
2444;44;1;09/05/2023;11:01:00;road;Raphael;4;Eurasian Blackbird;TRUE;#N/A
2445;44;1;09/05/2023;11:01:00;road;Raphael;4;Wood Pigeon;TRUE;#N/A
2446;44;1;09/05/2023;11:01:00;road;Raphael;4;Wood Pigeon;TRUE;#N/A
2447;44;1;09/05/2023;11:01:00;road;Raphael;4;Song Thrush;TRUE;#N/A
2448;44;1;09/05/2023;11:01:00;road;Raphael;4;Common Chaffinch;TRUE;#N/A
2449;44;1;09/05/2023;11:01:00;road;Raphael;4;Eurasian Blackbird;FALSE;#N/A
2450;44;1;09/05/2023;11:23:00;path;Mariela;1;Coal Tit;FALSE;#N/A
2451;44;1;09/05/2023;11:23:00;path;Mariela;1;Common Chaffinch;FALSE;#N/A
2452;44;1;09/05/2023;11:23:00;path;Mariela;1;Eurasian Blackbird;TRUE;#N/A
2453;44;1;09/05/2023;11:23:00;path;Mariela;1;European Robin;FALSE;#N/A
2454;44;1;09/05/2023;11:23:00;path;Mariela;1;Eurasian Wren;FALSE;#N/A
2455;44;1;09/05/2023;11:23:00;path;Mariela;1;Song Thrush;TRUE;#N/A
2456;44;1;09/05/2023;11:23:00;path;Mariela;2;Eurasian Wren;FALSE;#N/A
2457;44;1;09/05/2023;11:23:00;path;Mariela;2;Great Spotted Woodpecker;TRUE;#N/A
2458;44;1;09/05/2023;11:23:00;path;Mariela;2;Common Chaffinch;FALSE;#N/A
2459;44;1;09/05/2023;11:23:00;path;Mariela;2;European Robin;FALSE;#N/A
2460;44;1;09/05/2023;11:23:00;path;Mariela;2;European Robin;FALSE;#N/A
2461;44;1;09/05/2023;11:23:00;path;Mariela;2;Goldcrest;TRUE;#N/A
2462;44;1;09/05/2023;11:23:00;path;Mariela;2;Great Tit;FALSE;#N/A
2463;44;1;09/05/2023;11:23:00;path;Mariela;2;Coal Tit;FALSE;#N/A
2464;44;1;09/05/2023;11:23:00;path;Mariela;3;Eurasian Wren;FALSE;#N/A
2465;44;1;09/05/2023;11:23:00;path;Mariela;3;Common Chaffinch;FALSE;#N/A
2466;44;1;09/05/2023;11:23:00;path;Mariela;3;Coal Tit;FALSE;#N/A
2467;44;1;09/05/2023;11:23:00;path;Mariela;3;Great Tit;FALSE;#N/A
2468;44;1;09/05/2023;11:23:00;path;Mariela;3;European Robin;FALSE;#N/A
2469;44;1;09/05/2023;11:23:00;path;Mariela;3;European Robin;FALSE;#N/A
2470;44;1;09/05/2023;11:23:00;path;Mariela;4;Eurasian Blackbird;TRUE;#N/A
2471;44;1;09/05/2023;11:23:00;path;Mariela;4;European Robin;FALSE;#N/A
2472;44;1;09/05/2023;11:23:00;path;Mariela;4;Eurasian Wren;FALSE;#N/A
2473;44;1;09/05/2023;11:23:00;path;Mariela;4;Common Chaffinch;FALSE;#N/A
2474;44;1;09/05/2023;11:23:00;path;Mariela;4;Great Tit;FALSE;#N/A
2475;44;1;09/05/2023;11:23:00;path;Mariela;4;Eurasian Jay;FALSE;#N/A
2476;44;1;09/05/2023;11:45:00;edge;Raphael;1;Eurasian Blackbird;TRUE;#N/A
2477;44;1;09/05/2023;11:45:00;edge;Raphael;1;Eurasian Blackbird;TRUE;#N/A
2478;44;1;09/05/2023;11:45:00;edge;Raphael;1;Coal Tit;FALSE;#N/A
2479;44;1;09/05/2023;11:45:00;edge;Raphael;1;Coal Tit;FALSE;#N/A
2480;44;1;09/05/2023;11:45:00;edge;Raphael;1;Common Chaffinch;TRUE;#N/A
2481;44;1;09/05/2023;11:45:00;edge;Raphael;1;Common Chiffchaff;FALSE;#N/A
2482;44;1;09/05/2023;11:45:00;edge;Raphael;1;Great Tit;FALSE;#N/A
2483;44;1;09/05/2023;11:45:00;edge;Raphael;1;Firecrest;FALSE;#N/A
2484;44;1;09/05/2023;11:45:00;edge;Raphael;1;Eurasian Blackcap;FALSE;#N/A
2485;44;1;09/05/2023;11:45:00;edge;Raphael;1;Eurasian Blackcap;FALSE;#N/A
2486;44;1;09/05/2023;11:45:00;edge;Raphael;1;Goldcrest;FALSE;#N/A
2487;44;1;09/05/2023;11:45:00;edge;Raphael;1;Common Chiffchaff;TRUE;#N/A
2488;44;1;09/05/2023;11:45:00;edge;Raphael;1;Coal Tit;TRUE;#N/A
2489;44;1;09/05/2023;11:45:00;edge;Raphael;1;Mistle Thrush;FALSE;#N/A
2490;44;1;09/05/2023;11:45:00;edge;Raphael;2;Common Chaffinch;FALSE;#N/A
2491;44;1;09/05/2023;11:45:00;edge;Raphael;2;Eurasian Blackcap;FALSE;#N/A
2492;44;1;09/05/2023;11:45:00;edge;Raphael;2;Eurasian Blackbird;TRUE;#N/A
2493;44;1;09/05/2023;11:45:00;edge;Raphael;2;Eurasian Blackbird;TRUE;#N/A
2494;44;1;09/05/2023;11:45:00;edge;Raphael;2;Eurasian Blackbird;TRUE;#N/A
2495;44;1;09/05/2023;11:45:00;edge;Raphael;2;Eurasian Blackcap;FALSE;#N/A
2496;44;1;09/05/2023;11:45:00;edge;Raphael;2;Coal Tit;TRUE;#N/A
2497;44;1;09/05/2023;11:45:00;edge;Raphael;2;Mistle Thrush;FALSE;#N/A
2498;44;1;09/05/2023;11:45:00;edge;Raphael;2;Common Chaffinch;TRUE;#N/A
2499;44;1;09/05/2023;11:45:00;edge;Raphael;2;Goldcrest;FALSE;#N/A
2500;44;1;09/05/2023;11:45:00;edge;Raphael;2;Coal Tit;FALSE;#N/A
2501;44;1;09/05/2023;11:45:00;edge;Raphael;2;Common Chiffchaff;TRUE;#N/A
2502;44;1;09/05/2023;11:45:00;edge;Raphael;2;Blue Tit;FALSE;#N/A
2503;44;1;09/05/2023;11:45:00;edge;Raphael;2;Willow Warbler;FALSE;#N/A
2504;44;1;09/05/2023;11:45:00;edge;Raphael;2;Eurasian Wren;FALSE;#N/A
2505;44;1;09/05/2023;11:45:00;edge;Raphael;3;Common Chiffchaff;TRUE;#N/A
2506;44;1;09/05/2023;11:45:00;edge;Raphael;3;Blue Tit;FALSE;#N/A
2507;44;1;09/05/2023;11:45:00;edge;Raphael;3;Common Chaffinch;FALSE;#N/A
2508;44;1;09/05/2023;11:45:00;edge;Raphael;3;Common Chaffinch;FALSE;#N/A
2509;44;1;09/05/2023;11:45:00;edge;Raphael;3;Eurasian Wren;FALSE;#N/A
2510;44;1;09/05/2023;11:45:00;edge;Raphael;3;Common Chaffinch;TRUE;#N/A
2511;44;1;09/05/2023;11:45:00;edge;Raphael;3;Common Chaffinch;TRUE;#N/A
2512;44;1;09/05/2023;11:45:00;edge;Raphael;3;Eurasian Blackbird;TRUE;#N/A
2513;44;1;09/05/2023;11:45:00;edge;Raphael;3;Eurasian Blackbird;TRUE;#N/A
2514;44;1;09/05/2023;11:45:00;edge;Raphael;3;Wood Pigeon;TRUE;#N/A
2515;44;1;09/05/2023;11:45:00;edge;Raphael;3;Mistle Thrush;FALSE;#N/A
2516;44;1;09/05/2023;11:45:00;edge;Raphael;3;Eurasian Blackcap;FALSE;#N/A
2517;44;1;09/05/2023;11:45:00;edge;Raphael;3;Great Spotted Woodpecker;FALSE;#N/A
2518;44;1;09/05/2023;11:45:00;edge;Raphael;4;Common Chiffchaff;FALSE;#N/A
2519;44;1;09/05/2023;11:45:00;edge;Raphael;4;Eurasian Wren;FALSE;#N/A
2520;44;1;09/05/2023;11:45:00;edge;Raphael;4;Eurasian Blackbird;TRUE;#N/A
2521;44;1;09/05/2023;11:45:00;edge;Raphael;4;Eurasian Blackbird;TRUE;#N/A
2522;44;1;09/05/2023;11:45:00;edge;Raphael;4;Common Chiffchaff;TRUE;#N/A
2523;44;1;09/05/2023;11:45:00;edge;Raphael;4;Blue Tit;FALSE;#N/A
2524;44;1;09/05/2023;11:45:00;edge;Raphael;4;Mistle Thrush;TRUE;#N/A
2525;44;1;09/05/2023;11:45:00;edge;Raphael;4;Coal Tit;TRUE;#N/A
2526;44;1;09/05/2023;11:45:00;edge;Raphael;4;Common Chaffinch;FALSE;#N/A
2527;44;1;09/05/2023;11:45:00;edge;Raphael;4;Goldcrest;FALSE;#N/A
2528;44;1;09/05/2023;11:45:00;edge;Raphael;4;Mistle Thrush;FALSE;#N/A
2529;44;1;09/05/2023;11:45:00;edge;Raphael;4;Eurasian Jay;FALSE;#N/A
2530;44;1;09/05/2023;11:45:00;edge;Raphael;4;Song Thrush;FALSE;#N/A
2531;44;1;09/05/2023;12:02:00;forest;Mariela;1;Common Chaffinch;FALSE;#N/A
2532;44;1;09/05/2023;12:02:00;forest;Mariela;1;Common Chaffinch;FALSE;#N/A
2533;44;1;09/05/2023;12:02:00;forest;Mariela;1;European Robin;FALSE;#N/A
2534;44;1;09/05/2023;12:02:00;forest;Mariela;1;European Robin;FALSE;#N/A
2535;44;1;09/05/2023;12:02:00;forest;Mariela;1;Eurasian Blackcap;FALSE;#N/A
2536;44;1;09/05/2023;12:02:00;forest;Mariela;1;Coal Tit;TRUE;#N/A
2537;44;1;09/05/2023;12:02:00;forest;Mariela;1;Song Thrush;FALSE;#N/A
2538;44;1;09/05/2023;12:02:00;forest;Mariela;1;Eurasian Blackbird;FALSE;#N/A
2539;44;1;09/05/2023;12:02:00;forest;Mariela;2;European Robin;FALSE;#N/A
2540;44;1;09/05/2023;12:02:00;forest;Mariela;2;Song Thrush;FALSE;#N/A
2541;44;1;09/05/2023;12:02:00;forest;Mariela;2;Eurasian Blackbird;FALSE;#N/A
2542;44;1;09/05/2023;12:02:00;forest;Mariela;2;Common Chaffinch;FALSE;#N/A
2543;44;1;09/05/2023;12:02:00;forest;Mariela;2;Eurasian Blackcap;TRUE;#N/A
2544;44;1;09/05/2023;12:02:00;forest;Mariela;2;Mistle Thrush;TRUE;#N/A
2545;44;1;09/05/2023;12:02:00;forest;Mariela;2;Common Redstart;FALSE;#N/A
2546;44;1;09/05/2023;12:02:00;forest;Mariela;2;Common Chiffchaff;FALSE;#N/A
2547;44;1;09/05/2023;12:02:00;forest;Mariela;3;European Robin;FALSE;#N/A
2548;44;1;09/05/2023;12:02:00;forest;Mariela;3;European Robin;FALSE;#N/A
2549;44;1;09/05/2023;12:02:00;forest;Mariela;3;Song Thrush;FALSE;#N/A
2550;44;1;09/05/2023;12:02:00;forest;Mariela;3;Eurasian Blackbird;FALSE;#N/A
2551;44;1;09/05/2023;12:02:00;forest;Mariela;3;Mistle Thrush;TRUE;#N/A
2552;44;1;09/05/2023;12:02:00;forest;Mariela;3;Song Thrush;FALSE;#N/A
2553;44;1;09/05/2023;12:02:00;forest;Mariela;3;Wood Pigeon;TRUE;#N/A
2554;44;1;09/05/2023;12:02:00;forest;Mariela;3;Common Chiffchaff;FALSE;#N/A
2555;44;1;09/05/2023;12:02:00;forest;Mariela;4;Eurasian Wren;FALSE;#N/A
2556;44;1;09/05/2023;12:02:00;forest;Mariela;4;European Robin;FALSE;#N/A
2557;44;1;09/05/2023;12:02:00;forest;Mariela;4;Common Chaffinch;FALSE;#N/A
2558;44;1;09/05/2023;12:02:00;forest;Mariela;4;Song Thrush;FALSE;#N/A
2559;44;1;09/05/2023;12:02:00;forest;Mariela;4;Great Tit;FALSE;#N/A
2560;44;1;09/05/2023;12:02:00;forest;Mariela;4;Wood Pigeon;TRUE;#N/A
2561;44;1;09/05/2023;12:02:00;forest;Mariela;4;Eurasian Blackcap;TRUE;#N/A
2562;44;1;09/05/2023;12:02:00;forest;Mariela;4;Eurasian Blackbird;FALSE;#N/A
2563;44;1;09/05/2023;12:02:00;forest;Mariela;4;Eurasian Treecreeper;FALSE;#N/A
2564;45;1;11/05/2023;06:32:00;edge;Mariela;0;Mistle Thrush;FALSE;#N/A
2565;45;1;11/05/2023;06:32:00;edge;Mariela;0;Mistle Thrush;FALSE;#N/A
2566;45;1;11/05/2023;06:32:00;edge;Mariela;0;Wood Pigeon;FALSE;#N/A
2567;45;1;11/05/2023;06:32:00;edge;Mariela;1;Eurasian Blackbird;FALSE;#N/A
2568;45;1;11/05/2023;06:32:00;edge;Mariela;1;Eurasian Blackbird;FALSE;#N/A
2569;45;1;11/05/2023;06:32:00;edge;Mariela;1;Eurasian Blackbird;FALSE;#N/A
2570;45;1;11/05/2023;06:32:00;edge;Mariela;1;Common Chaffinch;FALSE;#N/A
2571;45;1;11/05/2023;06:32:00;edge;Mariela;1;Eurasian Blackcap;FALSE;#N/A
2572;45;1;11/05/2023;06:32:00;edge;Mariela;1;Eurasian Blackcap;FALSE;#N/A
2573;45;1;11/05/2023;06:32:00;edge;Mariela;1;European Robin;FALSE;#N/A
2574;45;1;11/05/2023;06:32:00;edge;Mariela;1;European Robin;FALSE;#N/A
2575;45;1;11/05/2023;06:32:00;edge;Mariela;1;Wood Pigeon;FALSE;#N/A
2576;45;1;11/05/2023;06:32:00;edge;Mariela;1;Wood Pigeon;TRUE;#N/A
2577;45;1;11/05/2023;06:32:00;edge;Mariela;1;Common Chiffchaff;FALSE;#N/A
2578;45;1;11/05/2023;06:32:00;edge;Mariela;1;Marsh Tit;FALSE;#N/A
2579;45;1;11/05/2023;06:32:00;edge;Mariela;1;Carrion Crow;TRUE;#N/A
2580;45;1;11/05/2023;06:32:00;edge;Mariela;2;Common Chiffchaff;FALSE;#N/A
2581;45;1;11/05/2023;06:32:00;edge;Mariela;2;Eurasian Blackbird;FALSE;#N/A
2582;45;1;11/05/2023;06:32:00;edge;Mariela;2;Eurasian Blackbird;FALSE;#N/A
2583;45;1;11/05/2023;06:32:00;edge;Mariela;2;Coal Tit;FALSE;#N/A
2584;45;1;11/05/2023;06:32:00;edge;Mariela;2;Carrion Crow;FALSE;#N/A
2585;45;1;11/05/2023;06:32:00;edge;Mariela;2;Carrion Crow;TRUE;#N/A
2586;45;1;11/05/2023;06:32:00;edge;Mariela;2;European Robin;FALSE;#N/A
2587;45;1;11/05/2023;06:32:00;edge;Mariela;2;European Robin;FALSE;#N/A
2588;45;1;11/05/2023;06:32:00;edge;Mariela;2;Common Chaffinch;FALSE;#N/A
2589;45;1;11/05/2023;06:32:00;edge;Mariela;2;Song Thrush;FALSE;#N/A
2590;45;1;11/05/2023;06:32:00;edge;Mariela;2;Wood Pigeon;FALSE;#N/A
2591;45;1;11/05/2023;06:32:00;edge;Mariela;2;Wood Pigeon;FALSE;#N/A
2592;45;1;11/05/2023;06:32:00;edge;Mariela;2;Eurasian Blackcap;FALSE;#N/A
2593;45;1;11/05/2023;06:32:00;edge;Mariela;2;Greenfinch;FALSE;#N/A
2594;45;1;11/05/2023;06:32:00;edge;Mariela;3;Greenfinch;FALSE;#N/A
2595;45;1;11/05/2023;06:32:00;edge;Mariela;3;Carrion Crow;FALSE;#N/A
2596;45;1;11/05/2023;06:32:00;edge;Mariela;3;Common Chiffchaff;FALSE;#N/A
2597;45;1;11/05/2023;06:32:00;edge;Mariela;3;Hooded Crow;FALSE;#N/A
2598;45;1;11/05/2023;06:32:00;edge;Mariela;3;Song Thrush;FALSE;#N/A
2599;45;1;11/05/2023;06:32:00;edge;Mariela;3;Coal Tit;FALSE;#N/A
2600;45;1;11/05/2023;06:32:00;edge;Mariela;3;Eurasian Skylark;FALSE;#N/A
2601;45;1;11/05/2023;06:32:00;edge;Mariela;3;Eurasian Blackbird;FALSE;#N/A
2602;45;1;11/05/2023;06:32:00;edge;Mariela;3;Common Chaffinch;FALSE;#N/A
2603;45;1;11/05/2023;06:32:00;edge;Mariela;3;Wood Pigeon;TRUE;#N/A
2604;45;1;11/05/2023;06:32:00;edge;Mariela;3;European Robin;FALSE;#N/A
2605;45;1;11/05/2023;06:32:00;edge;Mariela;3;European Robin;FALSE;#N/A
2606;45;1;11/05/2023;06:32:00;edge;Mariela;3;Blue Tit;FALSE;#N/A
2607;45;1;11/05/2023;06:32:00;edge;Mariela;3;Eurasian Blackcap;FALSE;#N/A
2608;45;1;11/05/2023;06:32:00;edge;Mariela;4;Mistle Thrush;FALSE;#N/A
2609;45;1;11/05/2023;06:32:00;edge;Mariela;4;Mistle Thrush;FALSE;#N/A
2610;45;1;11/05/2023;06:32:00;edge;Mariela;4;Great Tit;FALSE;#N/A
2611;45;1;11/05/2023;06:32:00;edge;Mariela;4;Wood Pigeon;TRUE;#N/A
2612;45;1;11/05/2023;06:32:00;edge;Mariela;4;Blue Tit;FALSE;#N/A
2613;45;1;11/05/2023;06:32:00;edge;Mariela;4;Common Chaffinch;FALSE;#N/A
2614;45;1;11/05/2023;06:32:00;edge;Mariela;4;Eurasian Blackbird;FALSE;#N/A
2615;45;1;11/05/2023;06:32:00;edge;Mariela;4;Eurasian Blackbird;FALSE;#N/A
2616;45;1;11/05/2023;06:32:00;edge;Mariela;4;Eurasian Skylark;FALSE;#N/A
2617;45;1;11/05/2023;06:32:00;edge;Mariela;4;Carrion Crow;FALSE;#N/A
2618;45;1;11/05/2023;06:32:00;edge;Mariela;4;Song Thrush;FALSE;#N/A
2619;45;1;11/05/2023;06:32:00;edge;Mariela;4;Eurasian Blackcap;FALSE;#N/A
2620;45;1;11/05/2023;06:32:00;edge;Mariela;4;Eurasian Blackcap;FALSE;#N/A
2621;45;1;11/05/2023;06:32:00;edge;Mariela;4;European Robin;FALSE;#N/A
2622;45;1;11/05/2023;06:32:00;edge;Mariela;4;Common Chiffchaff;FALSE;#N/A
2623;45;1;11/05/2023;06:43:00;forest;Raphael;0;Mistle Thrush;FALSE;#N/A
2624;45;1;11/05/2023;06:43:00;forest;Raphael;0;European Robin;FALSE;#N/A
2625;45;1;11/05/2023;06:43:00;forest;Raphael;0;Goldcrest;FALSE;#N/A
2626;45;1;11/05/2023;06:43:00;forest;Raphael;1;Wood Pigeon;FALSE;#N/A
2627;45;1;11/05/2023;06:43:00;forest;Raphael;1;Wood Pigeon;TRUE;#N/A
2628;45;1;11/05/2023;06:43:00;forest;Raphael;1;Wood Pigeon;TRUE;#N/A
2629;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Blackcap;FALSE;#N/A
2630;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Blackcap;FALSE;#N/A
2631;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Blackbird;FALSE;#N/A
2632;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Blackbird;FALSE;#N/A
2633;45;1;11/05/2023;06:43:00;forest;Raphael;1;European Robin;FALSE;#N/A
2634;45;1;11/05/2023;06:43:00;forest;Raphael;1;Goldcrest;FALSE;#N/A
2635;45;1;11/05/2023;06:43:00;forest;Raphael;1;Goldcrest;FALSE;#N/A
2636;45;1;11/05/2023;06:43:00;forest;Raphael;1;Common Chaffinch;FALSE;#N/A
2637;45;1;11/05/2023;06:43:00;forest;Raphael;1;Song Thrush;FALSE;#N/A
2638;45;1;11/05/2023;06:43:00;forest;Raphael;1;Common Chiffchaff;FALSE;#N/A
2639;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Blackbird;TRUE;#N/A
2640;45;1;11/05/2023;06:43:00;forest;Raphael;1;Common Chaffinch;TRUE;#N/A
2641;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Treecreeper;FALSE;#N/A
2642;45;1;11/05/2023;06:43:00;forest;Raphael;1;Mistle Thrush;FALSE;#N/A
2643;45;1;11/05/2023;06:43:00;forest;Raphael;1;Firecrest;FALSE;#N/A
2644;45;1;11/05/2023;06:43:00;forest;Raphael;1;Eurasian Jay;FALSE;#N/A
2645;45;1;11/05/2023;06:43:00;forest;Raphael;2;Common Chiffchaff;FALSE;#N/A
2646;45;1;11/05/2023;06:43:00;forest;Raphael;2;Eurasian Treecreeper;FALSE;#N/A
2647;45;1;11/05/2023;06:43:00;forest;Raphael;2;European Robin;FALSE;#N/A
2648;45;1;11/05/2023;06:43:00;forest;Raphael;2;Eurasian Blackcap;FALSE;#N/A
2649;45;1;11/05/2023;06:43:00;forest;Raphael;2;Eurasian Blackbird;FALSE;#N/A
2650;45;1;11/05/2023;06:43:00;forest;Raphael;2;Goldcrest;FALSE;#N/A
2651;45;1;11/05/2023;06:43:00;forest;Raphael;2;Wood Pigeon;FALSE;#N/A
2652;45;1;11/05/2023;06:43:00;forest;Raphael;2;Wood Pigeon;TRUE;#N/A
2653;45;1;11/05/2023;06:43:00;forest;Raphael;2;Carrion Crow;TRUE;#N/A
2654;45;1;11/05/2023;06:43:00;forest;Raphael;2;Eurasian Wren;FALSE;#N/A
2655;45;1;11/05/2023;06:43:00;forest;Raphael;2;Common Chaffinch;FALSE;#N/A
2656;45;1;11/05/2023;06:43:00;forest;Raphael;2;Eurasian Blackbird;TRUE;#N/A
2657;45;1;11/05/2023;06:43:00;forest;Raphael;2;Common Chaffinch;TRUE;#N/A
2658;45;1;11/05/2023;06:43:00;forest;Raphael;2;Eurasian Jay;FALSE;#N/A
2659;45;1;11/05/2023;06:43:00;forest;Raphael;3;Wood Pigeon;TRUE;#N/A
2660;45;1;11/05/2023;06:43:00;forest;Raphael;3;European Robin;FALSE;#N/A
2661;45;1;11/05/2023;06:43:00;forest;Raphael;3;European Robin;FALSE;#N/A
